account_id,customer_id,branch_id,account_number,account_type,currency,balance,account_status,opened_date
ACC0127131,CUST042269,BR0226,210462349496,Current,INR,670952.07,CLOSED,2012-04-28
ACC0127132,CUST055955,BR0334,683490019894,Savings,INR,1305482.91,DORMANT,2012-09-20
ACC0127133,CUST048222,BR0279,948966508134,Savings,INR,4574362.69,ACTIVE,2022-02-22
ACC0127134,CUST012520,BR0130,979504385030,Current,INR,3605972.71,DORMANT,2018-07-24
ACC0127135,CUST006524,BR0011,350511175290,Savings,INR,1371848.55,ACTIVE,2018-05-09
ACC0127136,CUST061875,BR0087,840149521095,Savings,INR,3373891.64,ACTIVE,2019-07-28
ACC0127137,CUST045694,BR0398,486217583644,Savings,INR,766499.16,CLOSED,2011-10-22
ACC0127138,CUST065120,BR0233,310070384766,Current,INR,2399929.1,CLOSED,2020-08-26
ACC0127139,CUST059851,BR0099,284290299504,Savings,INR,1738185.2,DORMANT,2020-04-25
ACC0127140,CUST052079,BR0198,783197273568,Current,INR,1570976.97,ACTIVE,2026-01-06
ACC0127141,CUST091923,BR0464,638623290579,Savings,INR,1884959.15,ACTIVE,2015-01-01
ACC0127142,CUST081825,BR0367,396921732163,Savings,INR,4667757.07,DORMANT,2024-05-27
ACC0127143,CUST070853,BR0101,207111925131,Savings,INR,1304649.89,DORMANT,2015-09-19
ACC0127144,CUST063829,BR0062,498068276540,Current,INR,1886669.63,ACTIVE,2022-06-05
ACC0127145,CUST015316,BR0206,658148931950,Current,INR,2107896.18,ACTIVE,2014-05-19
ACC0127146,CUST046740,BR0003,919985500368,Current,INR,1473995.65,CLOSED,2025-09-04
ACC0127147,CUST051858,BR0405,682628691329,Current,INR,1648227.11,ACTIVE,2025-10-24
ACC0127148,CUST061841,BR0346,807772358618,Current,INR,705838.19,CLOSED,2019-11-23
ACC0127149,CUST001017,BR0076,348948052587,Current,INR,70521.93,DORMANT,2020-02-13
ACC0127150,CUST069515,BR0040,400922641276,Savings,INR,4261800.97,CLOSED,2021-06-09
ACC0127151,CUST087308,BR0272,585989194870,Savings,INR,974807.42,ACTIVE,2012-10-12
ACC0127152,CUST085366,BR0479,178083170566,Savings,INR,668381.58,ACTIVE,2020-01-26
ACC0127153,CUST053711,BR0122,758860385501,Savings,INR,4518506.14,DORMANT,2015-05-12
ACC0127154,CUST054154,BR0104,273756773357,Current,INR,4740094.93,CLOSED,2022-02-06
ACC0127155,CUST019445,BR0143,906312718663,Current,INR,245475.57,CLOSED,2020-05-14
ACC0127156,CUST018668,BR0281,308164668761,Savings,INR,2217753.57,CLOSED,2017-11-19
ACC0127157,CUST011156,BR0455,103657300133,Current,INR,2617089.06,CLOSED,2018-11-21
ACC0127158,CUST034044,BR0045,148100533387,Current,INR,4827949.8,ACTIVE,2016-01-17
ACC0127159,CUST071205,BR0286,678167752966,Current,INR,3734062.21,DORMANT,2019-03-05
ACC0127160,CUST067420,BR0236,184111811085,Current,INR,1000565.12,DORMANT,2022-11-23
ACC0127161,CUST071396,BR0419,193974107315,Savings,INR,4983137.25,CLOSED,2020-11-04
ACC0127162,CUST067854,BR0052,325920149396,Savings,INR,2127945.7,CLOSED,2019-12-25
ACC0127163,CUST062787,BR0344,191072552849,Current,INR,2386965.85,ACTIVE,2016-08-04
ACC0127164,CUST083410,BR0019,727076264727,Savings,INR,1348859.46,CLOSED,2024-05-19
ACC0127165,CUST058031,BR0298,290442690662,Savings,INR,4589015.79,CLOSED,2016-03-15
ACC0127166,CUST058148,BR0446,462241039163,Current,INR,3341930.4,CLOSED,2020-12-20
ACC0127167,CUST040955,BR0168,283642898066,Current,INR,2466726.66,ACTIVE,2022-11-28
ACC0127168,CUST053003,BR0207,680508701349,Current,INR,267341.63,ACTIVE,2019-12-14
ACC0127169,CUST081037,BR0114,468418644437,Savings,INR,1858652.5,DORMANT,2020-04-01
ACC0127170,CUST052613,BR0065,918555091920,Savings,INR,2064636.06,DORMANT,2024-05-02
ACC0127171,CUST061681,BR0253,822052991755,Current,INR,1721705.9,DORMANT,2026-04-01
ACC0127172,CUST081205,BR0357,742330923825,Current,INR,1792345.29,DORMANT,2020-08-04
ACC0127173,CUST085935,BR0028,750730720283,Savings,INR,3252746.21,ACTIVE,2018-06-06
ACC0127174,CUST039873,BR0478,780946924469,Savings,INR,846537.27,CLOSED,2022-01-10
ACC0127175,CUST087917,BR0349,577793607584,Savings,INR,2685813.2,DORMANT,2013-07-27
ACC0127176,CUST091137,BR0379,415433258915,Current,INR,97697.88,DORMANT,2018-02-07
ACC0127177,CUST077391,BR0230,722363426491,Current,INR,4658019.32,CLOSED,2022-10-09
ACC0127178,CUST016650,BR0193,496250385003,Current,INR,4210224.07,DORMANT,2021-10-04
ACC0127179,CUST087317,BR0225,738868680517,Savings,INR,4020832.89,DORMANT,2021-02-01
ACC0127180,CUST015000,BR0354,547423828527,Current,INR,1074660.06,ACTIVE,2021-09-10
ACC0127181,CUST036418,BR0220,448608292582,Savings,INR,1678808.15,ACTIVE,2012-11-03
ACC0127182,CUST053315,BR0045,615992156401,Current,INR,870316.38,CLOSED,2014-06-10
ACC0127183,CUST092741,BR0004,414410788703,Current,INR,1910113.28,ACTIVE,2021-10-12
ACC0127184,CUST082081,BR0278,697127798711,Current,INR,1830174.25,CLOSED,2025-12-20
ACC0127185,CUST010184,BR0157,681907487078,Current,INR,4744773.52,DORMANT,2025-10-31
ACC0127186,CUST086260,BR0488,464661893017,Current,INR,845567.94,DORMANT,2021-02-19
ACC0127187,CUST054848,BR0302,988732168187,Savings,INR,4198196.49,CLOSED,2012-08-27
ACC0127188,CUST005468,BR0463,241827895510,Current,INR,2110194.81,ACTIVE,2019-08-23
ACC0127189,CUST089667,BR0226,975059153107,Current,INR,2077056.95,CLOSED,2018-10-03
ACC0127190,CUST049527,BR0384,855461891654,Current,INR,1781267.79,DORMANT,2012-09-21
ACC0127191,CUST056918,BR0164,704656321847,Savings,INR,2751660.04,CLOSED,2015-11-02
ACC0127192,CUST047625,BR0249,187454226231,Savings,INR,4498977.89,ACTIVE,2024-03-06
ACC0127193,CUST067222,BR0075,205580322141,Savings,INR,4859699.54,DORMANT,2018-11-24
ACC0127194,CUST029793,BR0052,794044132617,Savings,INR,1904120.56,DORMANT,2014-12-03
ACC0127195,CUST046829,BR0085,537312098584,Savings,INR,4587806.16,DORMANT,2021-02-05
ACC0127196,CUST047110,BR0197,687963728290,Current,INR,649187.24,CLOSED,2014-09-27
ACC0127197,CUST035725,BR0204,545647619479,Current,INR,3809227.64,CLOSED,2012-05-26
ACC0127198,CUST030894,BR0008,981356786017,Savings,INR,3397915.75,DORMANT,2020-05-24
ACC0127199,CUST022637,BR0163,373296556049,Savings,INR,1462621.87,DORMANT,2023-11-23
ACC0127200,CUST049790,BR0213,880217327960,Savings,INR,2167826.94,DORMANT,2023-08-09
ACC0127201,CUST087460,BR0200,254188228733,Current,INR,4776469.83,CLOSED,2013-12-12
ACC0127202,CUST037918,BR0064,248095009301,Savings,INR,767902.2,ACTIVE,2021-12-12
ACC0127203,CUST026263,BR0154,146886988820,Savings,INR,1739938.21,DORMANT,2022-02-25
ACC0127204,CUST087342,BR0366,351468513089,Savings,INR,1596558.56,DORMANT,2014-02-24
ACC0127205,CUST047700,BR0044,758493245084,Current,INR,2644223.65,ACTIVE,2016-06-29
ACC0127206,CUST032504,BR0276,300541521390,Savings,INR,344370.91,CLOSED,2012-12-21
ACC0127207,CUST042001,BR0043,106797369355,Current,INR,515886.82,DORMANT,2022-05-29
ACC0127208,CUST044292,BR0308,591439266667,Savings,INR,3088798.7,DORMANT,2025-10-09
ACC0127209,CUST057272,BR0173,283489619332,Current,INR,122015.52,ACTIVE,2017-04-03
ACC0127210,CUST034569,BR0038,923061441747,Current,INR,1360160.0,ACTIVE,2026-02-22
ACC0127211,CUST004718,BR0500,123674548854,Current,INR,3061721.06,DORMANT,2019-10-01
ACC0127212,CUST092893,BR0200,393657549407,Savings,INR,4589000.2,CLOSED,2013-08-19
ACC0127213,CUST008799,BR0062,649535493144,Savings,INR,847167.78,CLOSED,2013-05-17
ACC0127214,CUST096901,BR0057,215800188429,Savings,INR,2258940.1,ACTIVE,2018-09-14
ACC0127215,CUST062792,BR0261,223690181468,Current,INR,1493839.18,CLOSED,2019-01-19
ACC0127216,CUST097100,BR0029,282597440129,Current,INR,2946356.74,CLOSED,2012-05-24
ACC0127217,CUST096433,BR0029,713287624142,Savings,INR,2161502.33,DORMANT,2020-03-26
ACC0127218,CUST093840,BR0407,325427332979,Savings,INR,1887742.1,ACTIVE,2016-02-19
ACC0127219,CUST060007,BR0476,765915512870,Savings,INR,3683007.48,CLOSED,2022-07-18
ACC0127220,CUST053990,BR0012,352536567984,Savings,INR,236716.31,ACTIVE,2018-04-24
ACC0127221,CUST002052,BR0017,707030859096,Current,INR,3826305.8,ACTIVE,2024-10-20
ACC0127222,CUST065978,BR0464,547484337516,Savings,INR,2358032.02,ACTIVE,2017-08-26
ACC0127223,CUST093211,BR0161,377243036081,Savings,INR,4385799.57,CLOSED,2014-03-01
ACC0127224,CUST098535,BR0190,548145753634,Current,INR,2725514.35,CLOSED,2014-06-25
ACC0127225,CUST006763,BR0202,211652853626,Savings,INR,3352223.47,ACTIVE,2021-02-07
ACC0127226,CUST009016,BR0030,185667708060,Savings,INR,1189098.31,ACTIVE,2023-10-13
ACC0127227,CUST019222,BR0278,960082382489,Savings,INR,414468.53,DORMANT,2023-10-28
ACC0127228,CUST024914,BR0379,726496835580,Current,INR,1138755.42,CLOSED,2011-10-16
ACC0127229,CUST084969,BR0031,541318367207,Savings,INR,602668.22,CLOSED,2015-03-02
ACC0127230,CUST077989,BR0012,389116007390,Savings,INR,3968150.91,CLOSED,2018-06-04
ACC0127231,CUST005083,BR0213,642296035058,Savings,INR,2721256.6,CLOSED,2020-06-23
ACC0127232,CUST045558,BR0253,299022001947,Current,INR,885726.39,CLOSED,2026-05-20
ACC0127233,CUST045832,BR0104,364647720810,Current,INR,4454290.68,ACTIVE,2018-05-13
ACC0127234,CUST092767,BR0043,115458779197,Savings,INR,3239846.82,ACTIVE,2019-07-16
ACC0127235,CUST046555,BR0019,751976195145,Current,INR,1534655.97,CLOSED,2023-03-01
ACC0127236,CUST050818,BR0338,841452759057,Savings,INR,1118883.26,DORMANT,2018-08-25
ACC0127237,CUST035094,BR0098,371373407806,Savings,INR,4718354.43,ACTIVE,2017-05-10
ACC0127238,CUST018040,BR0035,635621216052,Current,INR,1469967.69,DORMANT,2017-04-26
ACC0127239,CUST071821,BR0055,262178509903,Savings,INR,206151.85,CLOSED,2013-04-15
ACC0127240,CUST087346,BR0424,245952335415,Current,INR,1707427.97,DORMANT,2015-01-01
ACC0127241,CUST060441,BR0350,652329615513,Current,INR,1562732.29,DORMANT,2023-12-13
ACC0127242,CUST036330,BR0052,932104242842,Savings,INR,1469111.62,CLOSED,2014-05-20
ACC0127243,CUST093802,BR0056,951871134231,Savings,INR,1848414.77,DORMANT,2013-11-27
ACC0127244,CUST001504,BR0060,851855010048,Savings,INR,845894.66,ACTIVE,2014-04-15
ACC0127245,CUST003852,BR0411,520509445695,Current,INR,2376508.02,ACTIVE,2021-01-10
ACC0127246,CUST001706,BR0407,329984875189,Current,INR,384564.1,DORMANT,2024-08-06
ACC0127247,CUST017309,BR0210,654432477191,Current,INR,1304961.15,ACTIVE,2013-04-28
ACC0127248,CUST007928,BR0329,111395631171,Current,INR,4126405.96,DORMANT,2016-03-25
ACC0127249,CUST044189,BR0241,385022866083,Current,INR,4397353.66,DORMANT,2023-01-24
ACC0127250,CUST046148,BR0426,980593560101,Current,INR,2323062.44,CLOSED,2011-11-16
ACC0127251,CUST001914,BR0342,383267537229,Current,INR,2038104.37,CLOSED,2012-07-01
ACC0127252,CUST096829,BR0232,267555764326,Savings,INR,2546579.93,CLOSED,2017-10-25
ACC0127253,CUST031868,BR0002,805261156719,Current,INR,698323.42,CLOSED,2023-09-03
ACC0127254,CUST065767,BR0496,943983273610,Savings,INR,3539474.24,DORMANT,2012-06-23
ACC0127255,CUST071169,BR0441,175109280812,Current,INR,440958.89,CLOSED,2020-01-17
ACC0127256,CUST078379,BR0198,208993116473,Savings,INR,1574502.12,DORMANT,2013-08-17
ACC0127257,CUST060547,BR0050,129356560909,Savings,INR,473480.32,CLOSED,2023-06-23
ACC0127258,CUST075452,BR0263,668973679397,Current,INR,2550205.5,DORMANT,2015-03-24
ACC0127259,CUST080317,BR0451,129454130765,Current,INR,4415743.36,DORMANT,2014-09-02
ACC0127260,CUST028145,BR0440,436579966590,Savings,INR,875770.52,ACTIVE,2021-02-17
ACC0127261,CUST075622,BR0492,437039191621,Current,INR,3564212.67,CLOSED,2016-08-24
ACC0127262,CUST055721,BR0123,926432050417,Current,INR,3933010.63,DORMANT,2014-01-14
ACC0127263,CUST008124,BR0491,478762811901,Current,INR,3437282.29,ACTIVE,2014-01-26
ACC0127264,CUST077223,BR0316,136207975282,Current,INR,3485508.02,DORMANT,2025-06-03
ACC0127265,CUST064676,BR0467,348104347303,Savings,INR,4176903.86,DORMANT,2021-11-15
ACC0127266,CUST093751,BR0178,153847605964,Current,INR,118941.55,DORMANT,2019-03-20
ACC0127267,CUST026127,BR0093,842476235627,Current,INR,4025252.4,CLOSED,2023-07-12
ACC0127268,CUST094494,BR0178,348360277241,Savings,INR,3278443.72,ACTIVE,2026-07-06
ACC0127269,CUST078072,BR0057,709609704469,Savings,INR,3442355.29,DORMANT,2018-12-08
ACC0127270,CUST047130,BR0311,912694576762,Savings,INR,2163115.16,ACTIVE,2023-09-28
ACC0127271,CUST032068,BR0319,446607634640,Current,INR,2226632.98,ACTIVE,2021-02-17
ACC0127272,CUST042773,BR0175,962068265208,Savings,INR,146585.97,CLOSED,2023-09-24
ACC0127273,CUST044127,BR0132,696616108056,Current,INR,2431629.22,DORMANT,2014-09-10
ACC0127274,CUST055063,BR0317,854513983550,Savings,INR,504977.06,CLOSED,2022-07-22
ACC0127275,CUST005194,BR0492,346681589463,Savings,INR,4385729.71,ACTIVE,2015-09-06
ACC0127276,CUST027076,BR0327,680840042765,Savings,INR,1520529.05,ACTIVE,2017-11-17
ACC0127277,CUST002135,BR0281,567746713769,Current,INR,749546.38,ACTIVE,2018-12-27
ACC0127278,CUST037118,BR0435,151125044587,Savings,INR,2622854.78,ACTIVE,2026-03-27
ACC0127279,CUST091791,BR0400,611825446439,Current,INR,3112516.95,DORMANT,2021-02-11
ACC0127280,CUST073383,BR0497,986355575479,Savings,INR,3012454.94,DORMANT,2023-06-28
ACC0127281,CUST031816,BR0320,192990531322,Savings,INR,2289377.28,ACTIVE,2013-02-26
ACC0127282,CUST027739,BR0243,312930215067,Current,INR,2202524.06,CLOSED,2024-02-10
ACC0127283,CUST056968,BR0032,356982301437,Current,INR,1248813.98,CLOSED,2022-11-02
ACC0127284,CUST024901,BR0250,385872286747,Savings,INR,823540.29,ACTIVE,2018-12-13
ACC0127285,CUST067640,BR0053,860235353479,Current,INR,3733586.86,ACTIVE,2018-07-29
ACC0127286,CUST012706,BR0199,314925167494,Current,INR,3550727.59,CLOSED,2014-09-30
ACC0127287,CUST081556,BR0035,375389260067,Savings,INR,3885584.21,ACTIVE,2024-09-15
ACC0127288,CUST012133,BR0197,125273928950,Savings,INR,2248851.19,DORMANT,2019-02-25
ACC0127289,CUST097963,BR0098,458059154651,Savings,INR,4368342.06,CLOSED,2014-05-07
ACC0127290,CUST046984,BR0159,840952940317,Current,INR,2474461.84,DORMANT,2020-03-05
ACC0127291,CUST052771,BR0162,301848298088,Current,INR,1507708.13,ACTIVE,2012-07-04
ACC0127292,CUST005761,BR0387,837889273879,Savings,INR,1108028.21,DORMANT,2017-07-03
ACC0127293,CUST007854,BR0003,117401338450,Current,INR,102003.64,DORMANT,2019-10-23
ACC0127294,CUST028150,BR0283,988896606394,Current,INR,1076571.59,DORMANT,2013-05-25
ACC0127295,CUST000662,BR0068,931006068943,Savings,INR,2673244.12,DORMANT,2024-03-11
ACC0127296,CUST055210,BR0325,318345869091,Current,INR,1648610.68,DORMANT,2022-02-09
ACC0127297,CUST024292,BR0423,521781517565,Current,INR,4405144.95,DORMANT,2025-05-02
ACC0127298,CUST075782,BR0206,805336328358,Savings,INR,692633.93,ACTIVE,2017-01-21
ACC0127299,CUST046749,BR0453,293576114941,Current,INR,628234.55,DORMANT,2023-07-26
ACC0127300,CUST093907,BR0040,841232762357,Savings,INR,4742375.35,DORMANT,2013-03-01
ACC0127301,CUST079783,BR0479,570312128481,Savings,INR,2151133.64,CLOSED,2013-01-25
ACC0127302,CUST055000,BR0230,639235312803,Current,INR,3560891.34,DORMANT,2019-07-13
ACC0127303,CUST023973,BR0147,245016605084,Current,INR,1614337.0,CLOSED,2016-10-01
ACC0127304,CUST031232,BR0437,381097607787,Savings,INR,4980129.15,ACTIVE,2017-04-07
ACC0127305,CUST086094,BR0403,633791026511,Savings,INR,3653841.32,ACTIVE,2019-05-06
ACC0127306,CUST002571,BR0076,460340556527,Current,INR,2195261.09,ACTIVE,2024-03-24
ACC0127307,CUST089407,BR0459,851001174026,Savings,INR,4410236.32,DORMANT,2025-06-12
ACC0127308,CUST072042,BR0368,258492171729,Savings,INR,1365005.14,DORMANT,2017-08-07
ACC0127309,CUST097142,BR0402,849317700813,Current,INR,1514583.01,ACTIVE,2020-02-18
ACC0127310,CUST055505,BR0171,408214464220,Current,INR,1325591.98,DORMANT,2024-04-15
ACC0127311,CUST059199,BR0495,232902499290,Savings,INR,3613373.66,DORMANT,2014-10-11
ACC0127312,CUST068314,BR0322,892999496656,Current,INR,722875.24,DORMANT,2017-05-20
ACC0127313,CUST018291,BR0076,220261087115,Current,INR,55357.08,DORMANT,2020-02-16
ACC0127314,CUST088498,BR0382,398952340125,Savings,INR,3331084.43,ACTIVE,2026-02-17
ACC0127315,CUST029493,BR0089,656211851855,Savings,INR,1737358.95,DORMANT,2019-11-26
ACC0127316,CUST058411,BR0073,724549612975,Savings,INR,1871601.81,DORMANT,2023-09-11
ACC0127317,CUST004118,BR0257,382686987171,Savings,INR,161819.85,ACTIVE,2022-02-23
ACC0127318,CUST046274,BR0096,805577859208,Current,INR,395962.05,DORMANT,2022-07-17
ACC0127319,CUST013385,BR0257,948672218464,Savings,INR,2716608.87,CLOSED,2019-07-15
ACC0127320,CUST082738,BR0067,630556367354,Current,INR,3536107.97,DORMANT,2014-01-23
ACC0127321,CUST014313,BR0094,271076354328,Current,INR,2628145.12,ACTIVE,2021-04-06
ACC0127322,CUST020857,BR0497,540050647706,Current,INR,4640174.33,DORMANT,2012-08-22
ACC0127323,CUST069131,BR0307,310949845720,Current,INR,1946484.53,DORMANT,2024-02-06
ACC0127324,CUST027883,BR0361,568962475533,Savings,INR,2468622.38,ACTIVE,2025-01-08
ACC0127325,CUST041136,BR0258,423170871898,Current,INR,2845109.08,ACTIVE,2025-05-30
ACC0127326,CUST071257,BR0015,405625235037,Savings,INR,2031769.87,ACTIVE,2024-11-02
ACC0127327,CUST082482,BR0478,568050575055,Savings,INR,2535658.83,ACTIVE,2025-12-04
ACC0127328,CUST030551,BR0446,352563240807,Current,INR,2071695.65,DORMANT,2022-01-15
ACC0127329,CUST077228,BR0165,442172468426,Current,INR,2581737.44,CLOSED,2019-04-03
ACC0127330,CUST085046,BR0371,670218884526,Current,INR,139481.6,CLOSED,2016-04-09
ACC0127331,CUST056848,BR0159,526140178058,Savings,INR,1477774.29,DORMANT,2019-07-22
ACC0127332,CUST019464,BR0388,196309693204,Current,INR,4915907.69,ACTIVE,2012-12-15
ACC0127333,CUST038441,BR0033,728317665272,Savings,INR,4071031.59,DORMANT,2020-06-05
ACC0127334,CUST000059,BR0129,342666443265,Savings,INR,2281202.85,ACTIVE,2026-03-29
ACC0127335,CUST027760,BR0073,436110064914,Savings,INR,1560410.11,CLOSED,2020-01-27
ACC0127336,CUST070516,BR0135,657821367843,Savings,INR,213495.29,DORMANT,2018-08-07
ACC0127337,CUST012613,BR0364,575410400369,Current,INR,2735029.83,DORMANT,2019-10-13
ACC0127338,CUST010533,BR0282,432738613961,Current,INR,3424760.69,CLOSED,2018-02-26
ACC0127339,CUST003091,BR0218,483905146871,Savings,INR,2432380.91,DORMANT,2020-07-23
ACC0127340,CUST044202,BR0053,460825151609,Savings,INR,1830165.31,DORMANT,2019-07-15
ACC0127341,CUST064474,BR0133,455738322990,Savings,INR,2765718.42,DORMANT,2018-06-21
ACC0127342,CUST098916,BR0485,320847184354,Current,INR,2886936.32,DORMANT,2020-10-25
ACC0127343,CUST021788,BR0161,635866027407,Current,INR,1828414.21,CLOSED,2013-11-10
ACC0127344,CUST042393,BR0388,336767764818,Current,INR,4156985.02,CLOSED,2026-02-13
ACC0127345,CUST046206,BR0486,882052816030,Current,INR,2399763.94,CLOSED,2011-07-19
ACC0127346,CUST096404,BR0280,677044349469,Current,INR,3330451.48,CLOSED,2017-04-29
ACC0127347,CUST081294,BR0442,871672309074,Current,INR,2911169.4,CLOSED,2021-04-12
ACC0127348,CUST021596,BR0026,863208094410,Savings,INR,1790962.96,CLOSED,2021-03-03
ACC0127349,CUST080778,BR0323,868669289685,Savings,INR,3656661.6,DORMANT,2019-05-24
ACC0127350,CUST085785,BR0215,629945841538,Savings,INR,2232687.83,DORMANT,2023-05-18
ACC0127351,CUST073064,BR0315,349762374753,Current,INR,3357057.48,ACTIVE,2013-09-05
ACC0127352,CUST078894,BR0499,534603980573,Current,INR,716092.58,ACTIVE,2014-08-20
ACC0127353,CUST054818,BR0345,931964366290,Savings,INR,4838432.03,DORMANT,2026-02-15
ACC0127354,CUST085110,BR0133,613278344886,Current,INR,3922987.61,DORMANT,2015-01-22
ACC0127355,CUST097120,BR0311,346206590975,Current,INR,3046368.91,CLOSED,2018-08-09
ACC0127356,CUST028999,BR0433,805433774253,Current,INR,984606.99,ACTIVE,2017-08-11
ACC0127357,CUST075671,BR0079,693625394314,Savings,INR,4307317.89,DORMANT,2024-08-03
ACC0127358,CUST014287,BR0037,849161376442,Savings,INR,772500.87,CLOSED,2016-04-09
ACC0127359,CUST045324,BR0072,111323351611,Current,INR,413937.02,ACTIVE,2020-06-21
ACC0127360,CUST006530,BR0396,699340841786,Current,INR,1448744.23,ACTIVE,2013-10-16
ACC0127361,CUST070681,BR0156,784360437368,Current,INR,4135327.68,DORMANT,2012-09-26
ACC0127362,CUST001916,BR0236,825292671992,Current,INR,3352376.51,DORMANT,2018-09-02
ACC0127363,CUST042554,BR0381,718641791215,Savings,INR,3634157.73,DORMANT,2015-01-10
ACC0127364,CUST017136,BR0317,638141279063,Current,INR,3318679.08,CLOSED,2012-05-29
ACC0127365,CUST009451,BR0238,828263689337,Current,INR,427857.72,ACTIVE,2014-12-07
ACC0127366,CUST012410,BR0202,618903538041,Current,INR,2971601.34,CLOSED,2013-12-21
ACC0127367,CUST030421,BR0283,671322636514,Savings,INR,2518623.56,DORMANT,2016-09-27
ACC0127368,CUST015969,BR0292,931385595220,Savings,INR,1232709.47,CLOSED,2023-05-21
ACC0127369,CUST071855,BR0201,361475222647,Current,INR,1897839.43,ACTIVE,2011-12-03
ACC0127370,CUST004695,BR0218,790591411473,Current,INR,3790330.43,CLOSED,2016-09-03
ACC0127371,CUST035098,BR0299,565523016921,Savings,INR,4927363.99,CLOSED,2016-06-01
ACC0127372,CUST043556,BR0198,574973988027,Savings,INR,4164720.89,DORMANT,2018-05-19
ACC0127373,CUST012907,BR0010,986647361232,Current,INR,1831517.78,ACTIVE,2018-08-25
ACC0127374,CUST007450,BR0281,204337614900,Savings,INR,1385897.07,CLOSED,2020-02-12
ACC0127375,CUST031144,BR0350,758785870242,Savings,INR,3860101.27,CLOSED,2013-03-02
ACC0127376,CUST081133,BR0148,212550815464,Current,INR,956529.24,CLOSED,2020-09-17
ACC0127377,CUST099041,BR0142,288288161299,Savings,INR,2100417.31,ACTIVE,2019-03-10
ACC0127378,CUST023993,BR0253,510756995520,Current,INR,692110.03,DORMANT,2022-07-13
ACC0127379,CUST025359,BR0194,620501194714,Current,INR,63695.55,DORMANT,2020-08-20
ACC0127380,CUST046004,BR0213,211422447740,Savings,INR,2966276.75,ACTIVE,2012-04-23
ACC0127381,CUST037563,BR0382,327114108296,Current,INR,2270632.38,DORMANT,2011-07-24
ACC0127382,CUST007775,BR0059,771543032150,Current,INR,766745.9,DORMANT,2018-12-15
ACC0127383,CUST035136,BR0267,137135180597,Savings,INR,4479510.04,DORMANT,2013-08-22
ACC0127384,CUST086769,BR0146,383732047170,Current,INR,2229859.67,ACTIVE,2025-01-29
ACC0127385,CUST086836,BR0253,891651375286,Savings,INR,2728312.97,DORMANT,2019-12-26
ACC0127386,CUST057760,BR0335,989621296193,Current,INR,77281.17,CLOSED,2022-02-14
